house_title,price,more_details_link,location
5 Bed Townhouse with En Suite in Runda,"KSh 115,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-runda-3698689,"Runda, Westlands"
4 Bed House with En Suite in Nyali Area,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-3700805,"Nyali Area, Nyali"
4 Bed Villa with En Suite in Kikambala,"KSh 65,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-kikambala-3700794,Kikambala
6 Bed House with En Suite at Runda Road,"KSh 350,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3697001,"55, Runda Road, Runda, Westlands"
3 Bed Villa with En Suite at Mtwapa,"KSh 32,500,000",https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-mtwapa-3700648,"Mtepeni, Mtwapa"
4 Bed House with Staff Quarters in Kiambu Road,"KSh 33,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kiambu-road-3700635,Kiambu Road
4 Bed House in Nyali Area,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-nyali-area-17-3463535,"Nyali Area, Nyali"
8 Bed House with En Suite in Runda,"KSh 200,000,000",https://www.buyrentkenya.com/listings/8-bedroom-house-for-sale-runda-3699913,"Runda, Westlands"
6 Bed Townhouse with En Suite at Lavington Road,"KSh 60,000,000",https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-lavington-3699746,"71, Lavington Road, Lavington"
4 Bed House with En Suite at Mugumo Road,"KSh 160,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3699336,"85H, mugumo Road, Lavington"
4 Bed House in Lavington,"KSh 80,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-3699322,Lavington
3 Bed House with En Suite at Shaba Village,"KSh 13,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-syokimau-3698214,"Shaba Village, Syokimau"
3 Bed House with En Suite in Loresho,"KSh 62,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-loresho-3697903,"Loresho, Westlands"
3 Bed House with En Suite at Kamangu,"KSh 9,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kikuyu-town-3697837,"Kamangu, Kikuyu Town, Kikuyu"
5 Bed House with En Suite at Mtwapa,"KSh 40,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-mtwapa-3697738,"La-marina side, Mtwapa"
4 Bed Villa with En Suite in Runda,"KSh 85,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-runda-3678734,"Runda, Westlands"
4 Bed Townhouse with En Suite in Thika,"KSh 13,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-thika-3697207,Thika
3 Bed Villa with En Suite at Mtwapa Creekside,"KSh 26,500,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-mtwapa-3696868,"La-marina, Mtwapa creekside, Mtwapa"
2 Bed House with En Suite at Mtwapa Creekside,"KSh 22,000,000",https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-mtwapa-3696592,"Aloo drive Mtwapa, Mtwapa creekside, Mtwapa"
4 Bed Villa with En Suite at Malindi,"KSh 130,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-malindi-3696587,"Billionaire street, Malindi"
4 Bed Townhouse in General Mathenge,"KSh 45,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-general-mathenge-3696224,"General Mathenge, Westlands"
5 Bed Villa with En Suite at Kahawa,"KSh 39,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kahawa-sukari-3696093,"KAHAWA, Kahawa Sukari, Roysambu"
5 Bed House with En Suite in Runda,"KSh 180,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3695977,"Runda, Westlands"
3 Bed House with En Suite at Acacia,"KSh 6,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3679667,"acacia, Kitengela"
4 Bed House with En Suite in Syokimau,"KSh 14,350,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-syokimau-3695841,Syokimau
4 Bed Townhouse with En Suite at Off James Gichuru Road,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-61-3695695,"Off James Gichuru Road, Lavington"
3 Bed Townhouse with En Suite in Ongata Rongai,"KSh 12,400,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-ongata-rongai-3695582,Ongata Rongai
4 Bed Townhouse with En Suite in Ongata Rongai,"KSh 16,900,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-ongata-rongai-3695581,Ongata Rongai
2 Bed Villa with En Suite in Diani,"KSh 15,000,000",https://www.buyrentkenya.com/listings/furnished-2-bedroom-villa-for-sale-diani-3695266,Diani
3 Bed House with En Suite at Kitengela,"KSh 5,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-53-3652293,Kitengela
4 Bed Villa with En Suite at Tilisi Views,"KSh 32,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-limuru-3695058,"Tilisi Views, Limuru"
4 Bed Villa with En Suite at Tilisi Views,"KSh 32,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-limuru-3695050,"Tilisi Views, Limuru"
3 Bed Villa with En Suite at Tilisi Views,"KSh 34,250,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-limuru-3695038,"Tilisi Views, Limuru"
3 Bed Villa with En Suite at Tilisi Views,"KSh 26,750,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-limuru-3695034,"Tilisi Views, Limuru"
5 Bed Townhouse with En Suite at Kileleshwa,"KSh 55,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kilimani-3688430,"kileleshwa, Kilimani"
4 Bed Villa with En Suite in Kiambu Road,"KSh 30,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-kiambu-road-3694447,Kiambu Road
3 Bed House with En Suite in Kitengela,"KSh 7,250,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3694230,Kitengela
4 Bed House in Kasarani,"KSh 11,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kasarani-3693630,Kasarani
5 Bed Townhouse with En Suite in Lower Kabete,"KSh 185,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lower-kabete-3693363,"Lower Kabete, Westlands"
3 Bed Townhouse with En Suite at Thika Road,"KSh 12,850,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-kenyatta-road-3693253,"Kenyatta Road, Thika Road"
3 Bed Townhouse with En Suite at Thika Road Mang'U,"KSh 12,850,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-juja-farm-3693250,"Thika Road Mang'u, Juja Farm, Juja"
5 Bed Townhouse with En Suite at Kenyatta Road,"KSh 18,500,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-kenyatta-road-4-3551429,Kenyatta Road
5 Bed Villa with En Suite in Kiambu Road,"KSh 80,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kiambu-road-3693210,Kiambu Road
5 Bed House with En Suite at Gigiri Road,"KSh 90,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-gigiri-3693097,"45, Gigiri Road, Gigiri, Westlands"
5 Bed House with En Suite at Runda Road,"KSh 280,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3693091,"078, Runda Road, Runda, Westlands"
4 Bed Townhouse with En Suite at Riara Road,"KSh 38,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3692729,"78, Riara Road, Lavington"
5 Bed House with En Suite at Convent Drive,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-lavington-3692526,"444, Convent Drive, Lavington"
4 Bed House with En Suite at Membly Estate,"KSh 24,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ruiru-3692372,"Membly estate, Membly Estate, Ruiru"
3 Bed House with En Suite at Kanamai,"KSh 46,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-mtwapa-3692236,"Kanamai, Mtwapa"
4 Bed House with En Suite in Karen,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-3691427,Karen
5 Bed Villa with En Suite in Karen,"KSh 110,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-karen-12-3598450,Karen
5 Bed Townhouse with Staff Quarters at Kaputei Road,"KSh 400,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-24-3465752,"Kaputei road, Lavington"
3 Bed Townhouse with En Suite at Mtwapa,"KSh 8,500,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-mtwapa-3680737,"mtwapa, Mtwapa"
4 Bed Townhouse with En Suite in Riverside,"KSh 65,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-riverside-3673338,"Riverside, Westlands"
4 Bed Townhouse with En Suite in Lavington,"KSh 65,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-18-3564234,Lavington
5 Bed Villa with En Suite in Lower Kabete,"KSh 160,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lower-kabete-18-3540658,"Lower Kabete, Westlands"
4 Bed Townhouse with En Suite in Loresho,"KSh 40,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-loresho-16-3534030,"Loresho, Westlands"
3 Bed House with En Suite in Vipingo,"KSh 55,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-vipingo-3691049,Vipingo
5 Bed House with En Suite in Runda,"KSh 95,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-150-3562995,"Runda, Westlands"
5 Bed House with En Suite in Gigiri,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-gigiri-165-3573824,"Gigiri, Westlands"
5 Bed Villa with En Suite in Lavington,"KSh 40,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-167-3581368,Lavington
4 Bed Townhouse with En Suite at Thika Greens Estate,"KSh 40,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-thika-168-3584080,"Thika Greens Estate, Thika"
5 Bed House with En Suite in Runda,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-139-3590763,"Runda, Westlands"
3 Bed House with En Suite at Kayole Estate,"KSh 5,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-naivasha-169-3592966,"Kayole Estate, Naivasha"
4 Bed House with En Suite at Lavington,"KSh 65,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-53-3652335,Lavington
4 Bed House with En Suite at Lavington,"KSh 70,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lavington-40-3663574,Lavington
5 Bed Townhouse with En Suite at Mombasa Road,"KSh 17,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-syokimau-56-3665129,"Mombasa Road, Syokimau"
6 Bed House with En Suite at Old Runda,"KSh 150,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-42-3673535,"Selling Price : Kes 150m, Old Runda, Runda, Westlands"
4 Bed Townhouse with En Suite at Lower Kabete,"KSh 185,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kitisuru-44-3684847,"Lower Kabete, Kitisuru, Westlands"
5 Bed House with En Suite at Lower Kabete,"KSh 185,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-43-3684850,"Lower Kabete, Kitisuru, Westlands"
5 Bed House with En Suite at Lower Kabete,"KSh 260,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-43-3684851,"Lower Kabete, Kitisuru, Westlands"
4 Bed House with En Suite at Lower Kabete,"KSh 85,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-kitisuru-32-3684946,"Lower Kabete, Kitisuru, Westlands"
4 Bed Townhouse with En Suite in Kyuna,"KSh 115,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-kyuna-3676726,"Kyuna, Westlands"
5 Bed Townhouse with Staff Quarters in Westlands Area,"KSh 45,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-westlands-area-12-3583122,"Westlands Area, Westlands"
2 Bed House in Riara Road,"KSh 30,000,000",https://www.buyrentkenya.com/listings/2-bedroom-house-for-sale-riara-road-3679392,Riara Road
1 Bed House in Kitengela,"KSh 13,000,000",https://www.buyrentkenya.com/listings/1-bedroom-house-for-sale-kitengela-3679347,Kitengela
3 Bed House with En Suite at Kitengela Town,"KSh 16,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3675558,"Kitengela town, Kitengela"
3 Bed Villa with En Suite at Bungalows,"KSh 5,850,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-kitengela-7-3450722,"Bungalows, Kitengela"
5 Bed Townhouse with En Suite at Ololua Ridge,"KSh 95,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-karen-5-3467298,"ololua Ridge, Karen"
4 Bed House with En Suite at Loresho Ridge,"KSh 42,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3655280,"Loresho Ridge, Loresho, Westlands"
4 Bed Villa with En Suite at Kabaserian,"KSh 64,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-lavington-3632999,"Kabaserian, Lavington"
4 Bed House with En Suite at Loresho Ridge,"KSh 44,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-15-3559954,"Loresho Ridge, Loresho, Westlands"
3 Bed Villa with Garden in Diani,"KSh 22,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-diani-3690426,Diani
3 Bed Villa with En Suite in Diani,"KSh 92,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-diani-3690424,Diani
5 Bed House with En Suite at Rosslyn Heights,"KSh 92,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-red-hill-3690283,"Rosslyn Heights, Redhill"
5 Bed House with En Suite at Nyari 5 Bedroom Ambassadorial House,"KSh 350,000,000",https://www.buyrentkenya.com/listings/furnished-5-bedroom-house-for-sale-nyari-7588,"24, Nyari 5 bedroom Ambassadorial House, Nyari, Westlands"
5 Bed House with En Suite in Karen,"KSh 110,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-karen-3689392,Karen
4 Bed Villa with En Suite in Westlands Area,"KSh 85,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-westlands-area-3689342,"Westlands Area, Westlands"
4 Bed Townhouse with Staff Quarters in Langata,"KSh 18,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-langata-3-3689178,Langata
3 Bed House with En Suite in Vipingo,"KSh 55,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-vipingo-3688948,Vipingo
4 Bed Townhouse with En Suite in Nyali Area,"KSh 40,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3688936,"Nyali Area, Nyali"
3 Bed House with En Suite in Valley Arcade,"KSh 22,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-valley-arcade-3688835,Valley Arcade
3 Bed Villa with En Suite in Diani,"KSh 33,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-diani-3688514,Diani
4 Bed Villa with En Suite in Membley,"KSh 33,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-membley-3688122,"Membley, Ruiru"
4 Bed House in Parklands,"KSh 26,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-parklands-3687719,"Parklands, Westlands"
4 Bed Villa in Westlands Area,"KSh 85,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-westlands-area-3687578,"Westlands Area, Westlands"
3 Bed House with En Suite at Kiserian,"KSh 9,800,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-ngong-3687041,"Kiserian, Ngong"
4 Bed Villa with En Suite in Kiambu Road,"KSh 44,950,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-kiambu-road-3687040,Kiambu Road
3 Bed Villa with En Suite at Diani Beach Road,"KSh 30,300,000",https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-diani-1-3686333,"Diani Beach Road, Diani"
5 Bed Townhouse with En Suite at Kilifi,"KSh 36,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-vipingo-3685716,"Vipingo,vipingo,kilifi, Vipingo ,vipingo,kilifi, Vipingo"
5 Bed Villa with En Suite in Lavington,"KSh 85,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3685212,Lavington
4 Bed House with En Suite in Thika,"KSh 50,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-3685135,Thika
3 Bed Villa with En Suite at Mtwapa Creekside,"KSh 42,000,000",https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-mtwapa-3684528,"Aloo drive, Mtwapa creekside, Mtwapa"
4 Bed House with Staff Quarters in Loresho,"KSh 45,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-loresho-3684407,"Loresho, Westlands"
4 Bed House with En Suite at Hardy,"KSh 100,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-karen-hardy-3684325,"Hardy, Karen Hardy"
3 Bed Villa with En Suite in Lower Kabete,"KSh 95,000,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-lower-kabete-3684327,"Lower Kabete, Westlands"
4 Bed House with Swimming Pool in Diani,"KSh 49,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-diani-3683753,Diani
4 Bed House with Swimming Pool in Mtwapa,"KSh 195,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-mtwapa-3683480,Mtwapa
4 Bed Townhouse with Swimming Pool in Vipingo,"KSh 25,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-vipingo-3683466,Vipingo
6 Bed House with En Suite in Kitengela,"KSh 28,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-kitengela-3683301,Kitengela
4 Bed Townhouse with En Suite at Muthithi Road Opposite Kist Kiambu Road,"KSh 28,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-thindigua-3683044,"Muthithi Road Kiambu Road, Muthithi Road opposite KIST Kiambu Road, Thindigua"
3 Bed Townhouse with Garden in Juja,"KSh 8,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-juja-3682893,Juja
4 Bed Townhouse with En Suite at Tigoni Mabrouke,"KSh 25,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-tigoni-3682733,"Tigoni Mabrouke, Tigoni, Limuru"
5 Bed House with En Suite in Runda,"KSh 105,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3682231,"Runda, Westlands"
6 Bed House with En Suite in Runda,"KSh 115,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3682227,"Runda, Westlands"
5 Bed House with En Suite in Kitengela,"KSh 17,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitengela-3682212,Kitengela
4 Bed Townhouse with En Suite in Embakasi,"KSh 12,500,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-embakasi-3682208,Embakasi
5 Bed House with En Suite in Ridgeways,"KSh 130,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-ridgeways-3681557,Ridgeways
4 Bed Townhouse with En Suite at Owashika Road,"KSh 58,500,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-lavington-3681511,"Owashika Road, Lavington"
7 Bed House with En Suite in Ridgeways,"KSh 110,000,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-ridgeways-3681422,Ridgeways
3 Bed House with En Suite in Komarock,"KSh 9,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-komarock-3681274,Komarock
4 Bed House with En Suite in Thika,"KSh 35,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-thika-3681000,Thika
4 Bed House with En Suite at Elgon-View,"KSh 35,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-eldoret-3680760,"Elgon-View, Eldoret"
9 Bed Villa with En Suite at Malindi,"KSh 48,500,000",https://www.buyrentkenya.com/listings/furnished-9-bedroom-villa-for-sale-malindi-3680475,"Kibokoni residence, Malindi"
5 Bed House with En Suite in Kiambu Road,"KSh 150,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kiambu-road-3680367,Kiambu Road
5 Bed Villa with Garden in Kiambu Road,"KSh 45,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-kiambu-road-3678823,Kiambu Road
5 Bed Villa with En Suite at James Gichuru Rd,"KSh 90,200,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3680268,"James Gichuru rd, Lavington"
5 Bed Villa with En Suite at Lavington,"KSh 98,000,000",https://www.buyrentkenya.com/listings/5-bedroom-villa-for-sale-lavington-3680254,Lavington
5 Bed House with En Suite at Kamakis,"KSh 25,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kamakis-3680102,"Green spot, Kamakis, Ruiru"
5 Bed House with En Suite at Kitengela,"KSh 33,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitengela-3679672,"kitengela, Kitengela"
5 Bed Townhouse with En Suite in Lavington,"KSh 50,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-lavington-3679558,Lavington
6 Bed House with En Suite in Runda,"KSh 150,000,000",https://www.buyrentkenya.com/listings/6-bedroom-house-for-sale-runda-3679547,"Runda, Westlands"
4 Bed Townhouse with En Suite in Runda,"KSh 37,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3679526,"Runda, Westlands"
3 Bed House with En Suite in Kitengela,"KSh 6,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3679377,Kitengela
3 Bed Villa with En Suite at Mtwapa Creek,"KSh 45,000,000",https://www.buyrentkenya.com/listings/furnished-3-bedroom-villa-for-sale-mtwapa-3679056,"Mtwapa creek, Mtwapa"
2 Bed Townhouse with En Suite in Kilimani,"KSh 12,000,000",https://www.buyrentkenya.com/listings/2-bedroom-townhouse-for-sale-kilimani-3678577,Kilimani
3 Bed Townhouse with En Suite in Lavington,"KSh 18,000,000",https://www.buyrentkenya.com/listings/3-bedroom-townhouse-for-sale-lavington-3678246,Lavington
4 Bed Townhouse with En Suite in Kitengela,"KSh 17,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-townhouse-for-sale-kitengela-3678334,Kitengela
5 Bed House with En Suite in Kitisuru,"KSh 120,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-kitisuru-3678371,"Kitisuru, Westlands"
4 Bed Townhouse with En Suite in Runda,"KSh 48,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-runda-3678370,"Runda, Westlands"
4 Bed House with En Suite in Runda,"KSh 90,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3678366,"Runda, Westlands"
3 Bed Villa with En Suite at Vipingo,"KSh 22,500,000",https://www.buyrentkenya.com/listings/3-bedroom-villa-for-sale-vipingo-3678185,"Ridge, Vipingo"
4 Bed House with En Suite in Ngong,"KSh 20,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ngong-3678182,Ngong
4 Bed House with En Suite in Runda,"KSh 110,000,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-runda-3678163,"Runda, Westlands"
5 Bed House with Swimming Pool in Tigoni,"KSh 75,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-tigoni-3677934,"Tigoni, Limuru"
4 Bed Townhouse with Staff Quarters in Nyali Area,"KSh 32,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-nyali-area-3677919,"Nyali Area, Nyali"
5 Bed Townhouse with Garden in Nyali Area,"KSh 35,000,000",https://www.buyrentkenya.com/listings/5-bedroom-townhouse-for-sale-nyali-area-3677915,"Nyali Area, Nyali"
2 Bed Villa with En Suite in Malindi,"KSh 6,500,000",https://www.buyrentkenya.com/listings/2-bedroom-villa-for-sale-malindi-3677902,Malindi
5 Bed House with En Suite in Runda,"KSh 250,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-runda-3676441,"Runda, Westlands"
6 Bed Townhouse with En Suite at Mushroom Rosewood Drive Kiambu Road,"KSh 78,000,000",https://www.buyrentkenya.com/listings/6-bedroom-townhouse-for-sale-kiambu-road-3675759,"Mushroom Rosewood Drive Kiambu Road, Kiambu Road"
4 Bed Townhouse with En Suite in Syokimau,"KSh 19,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-syokimau-3675316,Syokimau
3 Bed House with En Suite in South B,"KSh 16,000,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-south-b-3675315,South B
4 Bed Villa with En Suite at Vipingo,"KSh 27,000,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-vipingo-3675228,"Kuruwitu, Vipingo"
7 Bed House with En Suite in Runda,"KSh 300,000,000",https://www.buyrentkenya.com/listings/7-bedroom-house-for-sale-runda-3674837,"Runda, Westlands"
4 Bed Townhouse with En Suite in General Mathenge,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-general-mathenge-3674835,"General Mathenge, Westlands"
5 Bed House with En Suite in Westlands Area,"KSh 180,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-westlands-area-3674833,"Westlands Area, Westlands"
4 Bed House with En Suite in Ngong,"KSh 8,500,000",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-ngong-3674769,Ngong
3 Bed House in Kitengela,"KSh 5,500,000",https://www.buyrentkenya.com/listings/3-bedroom-house-for-sale-kitengela-3674582,Kitengela
4 Bed House at Ras Kitau,"KSh 33,662,200",https://www.buyrentkenya.com/listings/4-bedroom-house-for-sale-lamu-3674512,"Ras Kitau, Lamu, lamu"
4 Bed Villa with En Suite at Kanamai,"KSh 78,000,000",https://www.buyrentkenya.com/listings/furnished-4-bedroom-villa-for-sale-kikambala-3673988,"Kanamai, Kikambala"
4 Bed Villa with En Suite at Serena Mombasa,"KSh 47,500,000",https://www.buyrentkenya.com/listings/4-bedroom-villa-for-sale-shanzu-3673981,"Serena, Serena Mombasa, Shanzu"
4 Bed Townhouse with En Suite at Loresho,"KSh 55,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-loresho-3673936,"Loresho, Westlands"
4 Bed Townhouse with En Suite in Thika,"KSh 13,000,000",https://www.buyrentkenya.com/listings/4-bedroom-townhouse-for-sale-thika-3673931,Thika
5 Bed House with En Suite in Thika,"KSh 34,000,000",https://www.buyrentkenya.com/listings/5-bedroom-house-for-sale-thika-3673707,Thika
